SUMLEV,STATE,COUNTY,REGION,DIVISION,ctyname,STNAME,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,BIRTHS2000,BIRTHS2001,BIRTHS2002,BIRTHS2003,BIRTHS2004,DEATHS2000,DEATHS2001,DEATHS2002,DEATHS2003,DEATHS2004,INTERNATIONALMIG2000,INTERNATIONALMIG2001,INTERNATIONALMIG2002,INTERNATIONALMIG2003,INTERNATIONALMIG2004,INTERNALMIG2000,INTERNALMIG2001,INTERNALMIG2002,INTERNALMIG2003,INTERNALMIG2004,RESIDUAL2000,RESIDUAL2001,RESIDUAL2002,RESIDUAL2003,RESIDUAL2004,CENSUS2000GQPOP,GQESTIMATESBASE2000,GQPOPESTIMATES2000,GQPOPESTIMATES2001,GQPOPESTIMATES2002,GQPOPESTIMATES2003,GQPOPESTIMATES2004
40,5,0,3,7,Arkansas,Arkansas,2673400,2673398,2678501,2692134,2707509,2727774,2752629,9103,37437,37586,37717,38054,6470,28636,28069,27935,27425,1092,4442,4373,4268,4252,1456,951,1857,6655,10030,-78,-561,-372,-440,-56,73908,73908,73908,75017,75957,76748,76748
50,5,1,3,7,Arkansas County,Arkansas,20749,20749,20666,20584,20389,20147,20130,50,279,288,252,241,46,284,272,267,277,0,2,1,1,1,-84,-76,-209,-224,16,-3,-3,-3,-4,2,363,363,363,363,363,363,363
50,5,3,3,7,Ashley County,Arkansas,24209,24209,24186,23880,23878,23736,23687,77,301,338,347,354,58,308,256,253,268,1,20,20,20,19,-41,-316,-99,-251,-155,-2,-3,-5,-5,1,240,240,240,240,240,240,240
50,5,5,3,7,Baxter County,Arkansas,38386,38386,38465,38433,38773,39129,39827,86,337,340,349,357,132,646,625,625,611,0,5,4,4,4,132,277,625,636,958,-7,-5,-4,-8,-10,710,710,710,710,710,710,710
50,5,7,3,7,Benton County,Arkansas,153406,153406,154821,159433,165313,172263,179756,549,2370,2476,2574,2594,302,1295,1265,1240,1270,141,582,567,554,553,1049,2956,4119,5096,5666,-22,-1,-17,-34,-50,2131,2131,2131,2175,2257,2269,2269
50,5,9,3,7,Boone County,Arkansas,33948,33948,34061,34372,34662,34791,35253,109,405,428,421,426,85,387,378,380,409,1,10,10,10,10,88,290,234,84,437,0,-7,-4,-6,-2,600,600,600,600,600,600,600
50,5,11,3,7,Bradley County,Arkansas,12600,12600,12603,12519,12469,12430,12348,43,149,161,162,170,36,211,177,170,157,4,21,19,20,20,-8,-39,-52,-49,-114,0,-4,-1,-2,-1,754,754,754,753,746,746,746
50,5,13,3,7,Calhoun County,Arkansas,5744,5744,5731,5634,5665,5601,5539,12,54,52,54,63,16,83,65,69,66,0,4,4,4,4,-9,-68,42,-52,-64,0,-4,-2,-1,1,117,117,117,117,117,117,117
50,5,15,3,7,Carroll County,Arkansas,25357,25357,25419,25733,26043,26451,26555,91,349,332,317,285,57,236,250,230,226,41,164,161,157,158,-15,46,71,168,-114,2,-9,-4,-4,1,235,235,235,235,235,235,235
50,5,17,3,7,Chicot County,Arkansas,14117,14117,14088,13844,13580,13452,13287,44,210,213,181,179,38,195,183,178,168,3,14,14,13,13,-37,-271,-307,-143,-188,-1,-2,-1,-1,-1,714,714,714,713,720,739,739
50,5,19,3,7,Clark County,Arkansas,23546,23546,23500,23611,23448,23133,23105,61,293,256,251,274,53,272,226,250,274,10,50,48,49,48,-64,48,-240,-362,-76,0,-8,-1,-3,0,2328,2328,2328,2433,2456,2141,2141
50,5,21,3,7,Clay County,Arkansas,17609,17609,17545,17344,17059,16922,16759,44,206,186,187,179,63,287,260,268,257,0,2,2,2,2,-44,-117,-208,-55,-89,-1,-5,-5,-3,2,179,179,179,179,179,179,179
50,5,23,3,7,Cleburne County,Arkansas,24046,24046,24109,24215,24433,24757,25045,63,253,243,249,253,67,281,320,286,262,4,16,16,16,16,66,126,282,350,282,-3,-8,-3,-5,-1,268,268,268,268,268,268,268
50,5,25,3,7,Cleveland County,Arkansas,8571,8571,8550,8628,8627,8742,8842,27,109,126,119,109,35,87,78,95,99,0,6,6,6,6,-12,51,-53,86,84,-1,-1,-2,-1,0,69,69,69,69,69,69,69
50,5,27,3,7,Columbia County,Arkansas,25603,25603,25572,25330,25255,24853,24751,88,308,312,303,305,62,290,315,328,310,3,22,22,22,22,-57,-281,-90,-395,-120,-3,-1,-4,-4,1,1119,1119,1119,1152,1154,1071,1071
50,5,29,3,7,Conway County,Arkansas,20336,20336,20332,20427,20468,20527,20589,49,229,247,246,244,56,211,214,228,233,4,21,21,21,21,-2,63,-7,23,29,1,-7,-6,-3,1,349,349,349,349,349,349,349
50,5,31,3,7,Craighead County,Arkansas,82148,82148,82494,83021,83745,84740,86191,304,1191,1158,1210,1255,177,756,855,788,742,29,129,126,123,124,190,-10,306,462,811,0,-27,-11,-12,3,2783,2783,2783,2682,2621,2583,2583
50,5,33,3,7,Crawford County,Arkansas,53247,53247,53396,54186,55029,55655,56578,184,789,747,728,728,120,495,489,504,492,9,31,31,30,30,74,478,562,381,657,2,-13,-8,-9,0,457,457,457,457,457,457,457
50,5,35,3,7,Crittenden County,Arkansas,50866,50866,51005,51228,51168,51170,51488,231,905,945,912,899,108,517,543,523,519,10,30,30,29,30,5,-178,-488,-409,-99,1,-17,-4,-7,7,628,628,628,628,628,628,628
50,5,37,3,7,Cross County,Arkansas,19526,19526,19490,19542,19342,19174,19079,55,279,233,231,258,50,234,234,245,236,0,2,2,2,2,-40,12,-200,-153,-120,-1,-7,-1,-3,1,300,300,300,300,300,300,300
50,5,39,3,7,Dallas County,Arkansas,9210,9210,9157,9036,8836,8722,8662,23,122,98,93,84,49,148,114,123,130,0,4,4,4,3,-27,-98,-186,-86,-18,0,-1,-2,-2,1,486,486,486,486,486,486,486
50,5,41,3,7,Desha County,Arkansas,15341,15341,15322,15069,14810,14707,14665,57,229,244,258,275,51,185,182,167,153,2,9,9,9,9,-28,-306,-328,-199,-173,1,0,-2,-4,0,135,135,135,135,135,135,135
50,5,43,3,7,Drew County,Arkansas,18723,18723,18709,18707,18425,18583,18524,71,234,232,219,222,38,204,200,214,204,0,4,4,4,4,-47,-28,-316,151,-80,0,-8,-2,-2,-1,660,660,660,629,534,680,680
50,5,45,3,7,Faulkner County,Arkansas,86014,86014,86401,88447,90035,92882,95113,281,1253,1272,1310,1279,119,613,666,650,626,26,102,101,98,98,193,1315,896,2105,1483,6,-11,-15,-16,-3,4072,4072,4072,4332,4577,5252,5252
50,5,47,3,7,Franklin County,Arkansas,17771,17771,17735,17885,17921,17972,18064,56,220,221,231,259,49,194,168,201,222,3,11,11,11,11,-46,117,-25,13,43,0,-4,-3,-3,1,483,483,483,483,483,483,483
50,5,49,3,7,Fulton County,Arkansas,11642,11642,11663,11576,11606,11663,11909,28,90,120,133,124,29,156,150,138,124,0,0,0,0,-1,25,-17,62,64,249,-3,-4,-2,-2,-2,130,130,130,130,130,130,130
50,5,51,3,7,Garland County,Arkansas,88068,88068,88383,89234,90009,91192,92141,251,986,1013,1008,1069,294,1236,1355,1286,1246,13,70,71,71,71,350,1041,1051,1408,1064,-5,-10,-5,-18,-9,1861,1861,1861,1861,1861,1861,1861
50,5,53,3,7,Grant County,Arkansas,16464,16464,16507,16698,16750,16946,17242,50,196,183,187,187,30,170,161,168,163,0,3,2,2,3,22,164,31,177,270,1,-2,-3,-2,-1,181,181,181,181,181,181,181
50,5,55,3,7,Greene County,Arkansas,37331,37331,37513,37786,38041,38468,38975,137,537,549,564,563,93,405,393,391,382,2,11,10,11,11,137,138,94,249,316,-1,-8,-5,-6,-1,588,588,588,588,588,588,588
50,5,57,3,7,Hempstead County,Arkansas,23587,23587,23577,23440,23459,23401,23469,83,346,333,342,357,66,259,272,260,259,30,122,121,116,116,-57,-338,-161,-253,-148,0,-8,-2,-3,2,271,271,271,271,271,271,271
50,5,59,3,7,Hot Spring County,Arkansas,30353,30353,30378,30423,30574,30615,30627,82,344,378,326,326,89,357,329,323,338,5,26,26,25,25,25,41,81,18,-3,2,-9,-5,-5,2,356,356,356,356,356,356,356
50,5,61,3,7,Howard County,Arkansas,14300,14300,14267,14293,14305,14468,14478,48,208,223,226,232,48,162,163,174,191,15,61,61,59,60,-48,-77,-108,54,-90,0,-4,-1,-2,-1,371,371,371,371,371,371,371
50,5,63,3,7,Independence County,Arkansas,34233,34233,34292,34329,34323,34479,34648,105,395,446,481,486,79,386,385,388,382,5,28,28,28,28,27,10,-90,41,34,1,-10,-5,-6,3,937,937,937,975,968,967,967
50,5,65,3,7,Izard County,Arkansas,13249,13249,13277,13275,13193,13328,13329,30,102,124,127,128,45,189,179,181,172,0,1,1,1,1,45,89,-22,189,45,-2,-5,-6,-1,-1,758,758,758,776,776,786,786
50,5,67,3,7,Jackson County,Arkansas,18418,18418,18356,17837,17743,17461,17285,57,215,209,208,201,49,284,260,241,226,0,0,0,0,0,-64,-444,-38,-246,-152,-6,-6,-5,-3,1,1666,1666,1666,1666,1709,1690,1690
50,5,69,3,7,Jefferson County,Arkansas,84278,84278,84226,83659,83292,83020,82656,302,1287,1223,1247,1254,191,909,912,912,885,18,69,68,68,67,-177,-995,-738,-663,-796,-4,-19,-8,-12,-4,5289,5289,5289,5379,5443,5510,5510
50,5,71,3,7,Johnson County,Arkansas,22781,22781,22785,22913,23211,23462,23713,81,326,343,351,360,49,251,235,241,218,21,107,102,104,104,-48,-46,91,42,1,-1,-8,-3,-5,4,582,582,582,606,655,666,666
50,5,73,3,7,Lafayette County,Arkansas,8559,8559,8543,8397,8336,8366,8221,34,108,112,105,103,25,99,114,112,111,0,7,7,7,7,-24,-159,-64,31,-143,-1,-3,-2,-1,-1,121,121,121,121,121,129,129
50,5,75,3,7,Lawrence County,Arkansas,17774,17774,17682,17756,17620,17504,17410,54,237,180,197,230,67,220,236,234,214,0,10,10,10,10,-78,51,-88,-86,-121,-1,-4,-2,-3,1,551,551,551,589,570,578,578
50,5,77,3,7,Lee County,Arkansas,12580,12580,12536,12422,12271,11902,11724,37,175,165,159,145,34,157,132,142,137,1,4,2,2,2,-46,-132,-183,-386,-189,-2,-4,-3,-2,1,1748,1748,1748,1760,1763,1758,1758
50,5,79,3,7,Lincoln County,Arkansas,14492,14492,14478,14498,14511,14483,14368,30,158,153,151,150,35,129,120,131,131,0,0,0,0,0,-9,-5,-17,-47,-135,0,-4,-3,-1,1,3274,3274,3274,3448,3665,3759,3759
50,5,81,3,7,Little River County,Arkansas,13628,13628,13625,13386,13427,13406,13254,38,149,151,147,155,39,184,147,136,137,0,4,4,4,4,-2,-206,35,-33,-173,0,-2,-2,-3,-1,176,176,176,176,176,176,176
50,5,83,3,7,Logan County,Arkansas,22486,22486,22512,22459,22542,22820,22899,70,293,280,273,284,74,264,255,278,273,0,11,10,10,11,30,-89,52,277,56,0,-4,-4,-4,1,481,481,481,484,473,473,473
50,5,85,3,7,Lonoke County,Arkansas,52828,52828,53161,54100,55322,56727,58678,169,714,700,715,759,98,463,441,423,407,8,11,16,15,13,255,687,951,1108,1598,-1,-10,-4,-10,-12,621,621,621,621,621,621,621
50,5,87,3,7,Madison County,Arkansas,14243,14243,14292,14368,14330,14423,14685,31,175,189,164,158,40,151,146,153,156,1,16,16,15,16,58,40,-91,69,245,-1,-4,-6,-2,-1,83,83,83,83,83,83,83
50,5,89,3,7,Marion County,Arkansas,16140,16140,16173,16309,16237,16217,16383,42,122,112,115,137,47,187,169,192,187,0,0,-1,0,0,43,203,-9,60,216,-5,-2,-5,-3,0,153,153,153,153,153,153,153
50,5,91,3,7,Miller County,Arkansas,40443,40443,40453,40833,41329,41961,42468,145,577,602,585,557,97,369,368,392,379,7,30,28,27,27,-48,151,242,418,301,3,-9,-8,-6,1,1082,1082,1082,1079,1088,1086,1086
50,5,93,3,7,Mississippi County,Arkansas,51979,51979,51852,51093,50225,48995,48485,200,942,860,810,787,132,591,594,594,594,8,30,30,29,29,-199,-1136,-1158,-1466,-734,-4,-4,-6,-9,2,841,841,841,843,856,860,860
50,5,95,3,7,Monroe County,Arkansas,10254,10254,10178,9961,9746,9667,9415,25,132,124,108,98,38,153,136,126,104,0,5,5,5,5,-60,-201,-206,-65,-252,-3,0,-2,-1,1,135,135,135,135,135,135,135
50,5,97,3,7,Montgomery County,Arkansas,9245,9245,9285,9231,9146,9222,9282,30,84,75,80,85,27,129,100,109,121,2,11,11,11,11,38,-18,-67,96,85,-3,-2,-4,-2,0,109,109,109,109,109,109,109
50,5,99,3,7,Nevada County,Arkansas,9955,9955,9928,9829,9697,9670,9620,33,136,131,136,136,32,152,135,119,115,3,11,11,11,11,-30,-94,-138,-53,-81,-1,0,-1,-2,-1,294,294,294,294,294,294,294
50,5,101,3,7,Newton County,Arkansas,8608,8608,8639,8519,8506,8596,8484,22,102,67,81,89,27,86,77,90,103,0,0,0,0,0,36,-134,0,101,-98,0,-2,-3,-2,0,66,66,66,66,66,66,66
50,5,103,3,7,Ouachita County,Arkansas,28790,28790,28704,28135,27838,27679,27361,85,357,374,356,355,99,394,360,378,388,3,9,9,9,9,-74,-540,-318,-140,-295,-1,-1,-2,-6,1,393,393,393,393,393,393,393
50,5,105,3,7,Perry County,Arkansas,10209,10209,10246,10329,10430,10405,10456,34,132,132,125,126,25,108,119,121,108,0,-1,-1,-1,-1,28,62,90,-27,31,0,-2,-1,-1,3,157,157,157,157,157,157,157
50,5,107,3,7,Phillips County,Arkansas,26445,26445,26282,25760,25072,24608,24309,96,498,466,440,410,73,334,338,323,302,0,6,5,5,5,-177,-687,-814,-581,-416,-9,-5,-7,-5,4,314,314,314,314,314,314,314
50,5,109,3,7,Pike County,Arkansas,11303,11303,11322,11231,11195,11070,10973,25,136,126,113,100,24,151,131,139,145,0,18,18,18,18,20,-90,-47,-115,-71,-2,-4,-2,-2,1,182,182,182,182,182,182,182
50,5,111,3,7,Poinsett County,Arkansas,25614,25614,25625,25599,25412,25388,25339,88,358,353,335,340,80,299,325,330,287,1,15,15,15,15,2,-94,-227,-40,-117,0,-6,-3,-4,0,395,395,395,395,398,402,402
50,5,113,3,7,Polk County,Arkansas,20229,20229,20272,20193,20245,20214,20092,74,256,274,253,252,49,224,277,281,255,1,17,18,16,17,17,-121,39,-15,-136,0,-7,-2,-4,0,193,193,193,193,193,193,193
50,5,115,3,7,Pope County,Arkansas,54469,54469,54489,54864,55224,55285,55933,171,731,686,695,768,121,530,528,534,505,15,45,46,43,43,-45,142,165,-134,339,0,-13,-9,-9,3,1725,1725,1725,1975,2143,2340,2340
50,5,117,3,7,Prairie County,Arkansas,9539,9539,9511,9519,9436,9332,9186,22,119,112,102,112,19,133,104,98,115,0,0,0,0,0,-29,26,-89,-105,-143,-2,-4,-2,-3,0,140,140,140,140,140,140,140
50,5,119,3,7,Pulaski County,Arkansas,361474,361474,361701,362368,363719,364907,365913,1445,5830,5701,5817,5876,789,3404,3287,3203,3223,171,493,513,494,482,-616,-2180,-1543,-1869,-2134,16,-72,-33,-51,5,8253,8253,8253,8214,8321,8250,8250
50,5,121,3,7,Randolph County,Arkansas,18195,18195,18178,18268,18241,18209,18411,30,194,228,217,214,47,223,210,214,223,3,16,17,16,16,-1,108,-59,-49,197,-2,-5,-3,-2,-2,311,311,311,311,311,311,311
50,5,123,3,7,St. Francis County,Arkansas,29329,29329,29290,28829,28635,28501,28225,126,464,498,464,487,86,364,333,329,313,0,0,0,0,0,-78,-558,-355,-265,-449,-1,-3,-4,-4,-1,2688,2688,2688,2689,2688,2689,2689
50,5,125,3,7,Saline County,Arkansas,83529,83529,83945,85027,86237,87438,89234,232,918,1002,964,945,164,777,726,749,723,9,40,39,38,38,349,924,908,961,1546,-10,-23,-13,-13,-10,1787,1787,1787,1764,1766,1782,1782
50,5,127,3,7,Scott County,Arkansas,10996,10996,11011,11016,11020,10997,11003,30,150,123,137,151,27,128,116,124,118,5,34,33,32,32,5,-47,-33,-67,-59,2,-4,-3,-1,0,102,102,102,114,115,123,123
50,5,129,3,7,Searcy County,Arkansas,8261,8261,8276,8215,8096,7978,8050,19,87,86,87,96,21,101,111,116,102,0,-1,-1,-1,-1,19,-44,-92,-86,79,-2,-2,-1,-2,0,52,52,52,52,52,52,52
50,5,131,3,7,Sebastian County,Arkansas,115071,115069,115539,116307,116933,117325,117786,481,1777,1824,1813,1817,275,1153,1144,1097,1061,127,459,445,436,435,134,-287,-482,-744,-729,3,-28,-17,-16,-1,2324,2324,2324,2324,2324,2324,2324
50,5,133,3,7,Sevier County,Arkansas,15757,15757,15744,15633,15751,15896,16120,71,261,291,301,296,38,171,136,155,160,27,130,126,123,123,-71,-326,-162,-121,-36,-2,-5,-1,-3,1,169,169,169,169,169,169,169
50,5,135,3,7,Sharp County,Arkansas,17119,17119,17182,17292,17365,17464,17491,35,179,171,176,178,60,265,255,257,242,0,1,1,1,1,93,201,156,183,90,-5,-6,0,-4,0,226,226,226,226,226,226,226
50,5,137,3,7,Stone County,Arkansas,11499,11499,11535,11442,11552,11601,11700,28,127,104,107,120,34,144,131,144,151,0,1,1,1,1,42,-74,137,87,130,0,-3,-1,-2,-1,141,141,141,141,141,141,141
50,5,139,3,7,Union County,Arkansas,45629,45629,45577,45139,45215,44908,44595,142,593,606,613,650,128,619,574,567,573,6,36,36,35,35,-71,-437,15,-380,-426,-1,-11,-7,-8,1,983,983,983,983,983,983,983
50,5,141,3,7,Van Buren County,Arkansas,16192,16192,16220,16349,16289,16441,16579,46,150,191,195,193,54,240,230,226,190,0,2,2,2,2,39,218,-18,184,133,-3,-1,-5,-3,0,276,276,276,276,276,276,276
50,5,143,3,7,Washington County,Arkansas,157715,157715,158650,162444,165566,169765,174077,633,2562,2697,2878,2828,286,1190,1225,1192,1152,246,977,950,920,919,336,1481,724,1618,1711,6,-36,-24,-25,6,6060,6060,6060,6066,6204,6256,6256
50,5,145,3,7,White County,Arkansas,67165,67165,67409,68498,69117,69578,70658,227,895,874,854,908,151,755,719,746,729,13,77,72,73,72,153,881,406,290,830,2,-9,-14,-10,-1,3557,3557,3557,3755,3720,3713,3713
50,5,147,3,7,Woodruff County,Arkansas,8741,8741,8696,8684,8433,8315,8135,23,101,126,111,79,25,158,143,155,137,0,0,0,0,0,-42,48,-233,-73,-120,-1,-3,-1,-1,-2,142,142,142,142,142,142,142
50,5,149,3,7,Yell County,Arkansas,21139,21139,21179,21261,21364,21469,21318,71,352,348,334,301,54,254,248,241,257,35,159,157,153,152,-14,-170,-152,-138,-346,2,-5,-2,-3,-1,433,433,433,433,433,433,433
40,6,0,4,9,California,California,33871648,33871653,34002467,34532163,34988261,35462712,35893799,127675,525203,521005,532288,538092,53138,230571,231622,233183,235222,74751,287809,282083,274122,273665,-19157,-46732,-111597,-93365,-144462,683,-6013,-3771,-5411,-986,819757,819757,819757,820234,825881,837457,838571
50,6,1,4,9,Alameda County,California,1443741,1443741,1450398,1470528,1463948,1458749,1455235,5406,22014,21541,21784,21725,2283,10024,9512,9629,9638,4079,15913,15520,15096,15095,-678,-7358,-33987,-32218,-30557,133,-415,-142,-232,-139,27735,27735,27735,27671,27845,27444,27408
50,6,3,4,9,Alpine County,California,1208,1208,1207,1204,1216,1188,1190,2,9,13,11,10,2,6,8,7,7,0,0,0,0,0,-1,-5,7,-32,-2,0,-1,0,0,1,1,1,1,1,1,1,1
50,6,5,4,9,Amador County,California,35100,35100,35194,35847,36816,37331,37837,48,233,265,262,275,83,406,377,377,383,2,18,17,16,16,129,804,1067,620,604,-2,4,-3,-6,-6,4581,4581,4581,4580,4612,4499,4511
50,6,7,4,9,Butte County,California,203171,203171,203791,205923,208713,211151,212968,548,2246,2252,2269,2293,529,2239,2292,2264,2197,140,510,507,491,494,460,1663,2336,1976,1216,1,-48,-13,-34,11,5844,5844,5844,6174,6191,6195,6197
50,6,9,4,9,Calaveras County,California,40554,40554,40730,41774,43143,44727,45939,78,306,327,342,370,81,382,416,424,412,4,18,15,15,15,189,1104,1446,1661,1252,-14,-2,-3,-10,-13,425,425,425,431,432,429,423
50,6,11,4,9,Colusa County,California,18804,18804,18838,19138,19370,19755,20339,70,354,315,312,334,27,159,130,135,131,48,220,216,214,214,-55,-111,-166,-2,163,-2,-4,-3,-4,4,447,447,447,443,447,420,420
50,6,13,4,9,Contra Costa County,California,948816,948816,953659,976888,988602,999930,1009144,3232,13134,13169,13387,13420,1562,6720,7084,7019,6981,1588,6076,5935,5765,5764,1527,10839,-198,-671,-3036,58,-100,-108,-134,47,11337,11337,11337,11312,11307,11281,11301
50,6,15,4,9,Del Norte County,California,27507,27507,27479,27405,27545,27902,28351,70,276,306,289,292,60,299,244,261,270,19,68,68,66,66,-58,-112,15,268,360,1,-7,-5,-5,1,3833,3833,3833,3811,3744,3821,3745
50,6,17,4,9,El Dorado County,California,156299,156299,157198,161397,165767,169199,172889,368,1662,1711,1764,1791,233,1151,1197,1204,1208,90,341,336,324,323,688,3339,3540,2576,2795,-14,8,-20,-28,-11,1052,1052,1052,1053,1053,1053,1054
50,6,19,4,9,Fresno County,California,799407,799407,802161,814688,832057,850650,866772,3448,14095,14297,14914,15171,1293,5360,5608,5739,5720,1411,5513,5376,5221,5223,-885,-1507,3389,4315,1380,73,-214,-85,-118,68,17667,17667,17667,17959,18002,17981,18546
50,6,21,4,9,Glenn County,California,26453,26453,26455,26423,26807,27227,27488,83,393,401,408,420,67,228,238,229,194,34,136,134,131,131,-48,-327,91,113,-98,0,-6,-4,-3,2,388,388,388,369,382,389,396
50,6,23,4,9,Humboldt County,California,126518,126518,126338,126695,127424,127908,128529,324,1439,1447,1423,1470,299,1289,1261,1238,1263,42,163,161,157,157,-251,85,403,160,242,4,-41,-21,-18,15,4073,4073,4073,4230,4248,4354,4381
50,6,25,4,9,Imperial County,California,142361,142361,142533,143715,145702,148924,152448,557,2567,2555,2692,2927,172,774,796,855,872,324,1260,1220,1188,1187,-533,-1850,-976,219,268,-4,-21,-16,-22,14,11044,11044,11044,10986,10753,10998,11366
50,6,27,4,9,Inyo County,California,17945,17945,17924,17997,18299,18364,18244,38,170,182,176,171,49,216,198,229,251,6,42,41,41,41,-15,81,280,80,-81,-1,-4,-3,-3,0,157,157,157,157,157,159,157
50,6,29,4,9,Kern County,California,661645,661653,663780,675859,693060,713445,734846,2807,11642,11881,12366,12626,1000,4846,4879,5086,5171,932,3424,3380,3263,3252,-675,2030,6893,9949,10731,63,-171,-74,-107,-37,29970,29970,29970,30623,31671,32283,31991
50,6,31,4,9,Kings County,California,129461,129461,129819,131935,134543,138708,142561,502,2222,2198,2343,2385,148,699,695,726,784,206,612,639,604,593,-211,20,481,1963,1659,9,-39,-15,-19,0,20129,20129,20129,20138,19866,21183,22221
50,6,33,4,9,Lake County,California,58309,58309,58600,60611,62274,63397,64446,146,596,618,645,671,208,802,826,726,650,30,113,111,108,109,337,2094,1765,1110,918,-14,10,-5,-14,1,1089,1089,1089,1166,1180,1184,1187
50,6,35,4,9,Lassen County,California,33828,33828,33767,33659,33642,34153,34661,68,244,265,303,314,52,201,213,225,231,1,11,11,11,11,-78,-152,-69,427,415,0,-10,-11,-5,-1,8910,8910,8910,8897,8727,8975,9309
50,6,37,4,9,Los Angeles County,California,9519338,9519330,9545829,9656433,9763844,9860382,9937739,37734,154292,150460,152644,154326,13709,58506,59096,59355,59651,25770,103421,100855,98194,98184,-23485,-86827,-83771,-93533,-115454,189,-1776,-1037,-1412,-48,175252,175252,175252,175947,176084,175845,176702
50,6,39,4,9,Madera County,California,123109,123109,123660,125880,128815,133696,138951,537,2125,2109,2171,2231,195,886,933,882,883,251,967,942,925,922,-56,56,827,2690,3008,14,-42,-10,-23,-23,8100,8100,8100,7902,7110,7409,8359
50,6,41,4,9,Marin County,California,247289,247289,247672,248399,247191,246635,246045,697,2826,2804,2758,2711,459,1832,1919,1847,1826,406,1563,1530,1486,1487,-277,-1763,-3599,-2915,-2945,16,-67,-24,-38,-17,11486,11486,11486,11138,11121,11293,10960
50,6,43,4,9,Mariposa County,California,17130,17130,17150,17164,17318,17797,18003,30,135,135,131,148,39,152,171,172,173,2,5,5,5,5,30,35,188,520,227,-3,-9,-3,-5,-1,1426,1426,1426,1423,1426,1403,1395
50,6,45,4,9,Mendocino County,California,86265,86265,86425,86946,87599,88476,88551,244,1070,1025,1082,1136,215,821,847,826,834,97,378,364,358,360,28,-81,119,277,-590,6,-25,-8,-14,3,2141,2141,2141,2141,2143,2147,2156
50,6,47,4,9,Merced County,California,210554,210554,211665,218189,224934,231397,237005,910,3897,3951,4076,4169,290,1353,1401,1430,1489,384,1479,1441,1407,1408,91,2534,2776,2444,1511,16,-33,-22,-34,9,2855,2855,2855,2855,2908,4367,4366
50,6,49,4,9,Modoc County,California,9449,9449,9420,9332,9358,9465,9599,15,73,60,69,79,31,87,106,97,91,2,17,17,17,17,-16,-87,57,119,130,1,-4,-2,-1,-1,412,412,412,405,403,409,407
50,6,51,4,9,Mono County,California,12853,12853,12866,12897,12997,12831,12766,35,127,166,139,152,12,51,56,61,43,20,61,61,59,59,-30,-97,-66,-301,-234,0,-9,-5,-2,1,358,358,358,280,298,298,298
50,6,53,4,9,Monterey County,California,401762,401762,403165,408258,411578,414423,414629,1688,6931,7184,7191,7090,571,2422,2297,2360,2468,1243,4591,4535,4397,4380,-967,-3928,-6044,-6316,-8770,10,-79,-58,-67,-26,20976,20976,20976,20604,20307,22190,22437
50,6,55,4,9,Napa County,California,124279,124279,124606,127733,129991,131751,132339,320,1557,1559,1576,1593,274,1336,1281,1260,1263,243,933,898,877,878,28,1989,1093,587,-624,10,-16,-11,-20,4,5233,5233,5233,5316,5362,5307,5384
50,6,57,4,9,Nevada County,California,92033,92033,92537,93886,95102,96252,97660,181,793,780,825,890,197,931,922,977,1048,29,103,100,100,100,503,1391,1263,1219,1468,-12,-7,-5,-17,-2,866,866,866,864,866,849,829
50,6,59,4,9,Orange County,California,2846289,2846289,2856988,2895782,2927943,2960149,2987591,11331,45391,44127,44670,44827,3804,16693,16613,16795,17096,7163,28834,28103,27346,27345,-4125,-18147,-23196,-22600,-27590,134,-591,-260,-415,-44,42365,42365,42365,42383,42929,43514,43466
